symbol,session,hour_pacific,boundary_kind,nearest_observation_pacific,nearest_gap_minutes,within_5m,observation_price
SNDK,2026-09-10,9,close_before,2026-09-10 09:00:00-07:00,0.0,True,1698.47
SNDK,2026-09-10,10,open_after,2026-09-10 10:00:00-07:00,0.0,True,1692.14
SNDK,2026-09-10,10,close_before,2026-09-10 10:00:00-07:00,0.0,True,1692.91
SNDK,2026-09-10,11,open_after,2026-09-10 11:00:00-07:00,0.0,True,1708.82
SNDK,2026-09-10,11,close_before,2026-09-10 11:00:00-07:00,0.0,True,1708.83
SNDK,2026-09-10,12,open_after,2026-09-10 12:00:00-07:00,0.0,True,1710.0
SNDK,2026-09-10,12,close_before,2026-09-10 12:00:00-07:00,0.0,True,1710.42
SNDK,2026-09-10,13,open_after,2026-09-10 13:00:00-07:00,0.0,True,1693.85
SNDK,2026-09-10,13,close_before,2026-09-10 13:00:00-07:00,0.0,True,1693.71
SNDK,2026-09-10,14,open_after,2026-09-10 14:00:00-07:00,0.0,True,1689.1
SNDK,2026-09-10,14,close_before,2026-09-10 14:00:00-07:00,0.0,True,1688.7
SNDK,2026-09-10,15,open_after,2026-09-10 15:00:00-07:00,0.0,True,1689.6
SNDK,2026-09-10,15,close_before,2026-09-10 15:00:00-07:00,0.0,True,1689.39
SNDK,2026-09-10,16,open_after,2026-09-10 16:00:00-07:00,0.0,True,1683.69
SNDK,2026-09-10,16,close_before,2026-09-10 16:00:00-07:00,0.0,True,1683.02
SNDK,2026-09-10,17,open_after,,,False,
SNDK,2026-09-10,17,close_before,2026-09-10 17:00:00-07:00,0.0,True,1676.0
SNDK,2026-09-11,4,open_after,2026-09-11 04:00:00-07:00,0.0,True,1699.36
SNDK,2026-09-11,4,close_before,2026-09-11 04:00:00-07:00,0.0,True,1699.0
SNDK,2026-09-11,5,open_after,2026-09-11 05:00:00-07:00,0.0,True,1702.8
SNDK,2026-09-11,5,close_before,2026-09-11 05:00:00-07:00,0.0,True,1703.0
SNDK,2026-09-11,6,open_after,2026-09-11 06:00:00-07:00,0.0,True,1723.84
SNDK,2026-09-11,6,close_before,2026-09-11 06:00:00-07:00,0.0,True,1723.47
SNDK,2026-09-11,7,open_after,2026-09-11 07:00:00-07:00,0.0,True,1630.47
SNDK,2026-09-11,7,close_before,2026-09-11 07:00:00-07:00,0.0,True,1630.9
SNDK,2026-09-11,8,open_after,2026-09-11 08:00:00-07:00,0.0,True,1634.63
SNDK,2026-09-11,8,close_before,2026-09-11 08:00:00-07:00,0.0,True,1635.02
SNDK,2026-09-11,9,open_after,2026-09-11 09:00:00-07:00,0.0,True,1640.95
SNDK,2026-09-11,9,close_before,2026-09-11 09:00:00-07:00,0.0,True,1640.51
SNDK,2026-09-11,10,open_after,2026-09-11 10:00:00-07:00,0.0,True,1632.36
SNDK,2026-09-11,10,close_before,2026-09-11 10:00:00-07:00,0.0,True,1632.88
SNDK,2026-09-11,11,open_after,2026-09-11 11:00:00-07:00,0.0,True,1634.24
SNDK,2026-09-11,11,close_before,2026-09-11 11:00:00-07:00,0.0,True,1633.81
SNDK,2026-09-11,12,open_after,2026-09-11 12:00:00-07:00,0.0,True,1632.72
SNDK,2026-09-11,12,close_before,2026-09-11 12:00:00-07:00,0.0,True,1632.72
SNDK,2026-09-11,13,open_after,2026-09-11 13:00:00-07:00,0.0,True,1633.24
SNDK,2026-09-11,13,close_before,2026-09-11 13:00:00-07:00,0.0,True,1633.67
SNDK,2026-09-11,14,open_after,2026-09-11 14:00:00-07:00,0.0,True,1630.24
SNDK,2026-09-11,14,close_before,2026-09-11 14:00:00-07:00,0.0,True,1630.02
SNDK,2026-09-11,15,open_after,2026-09-11 15:00:00-07:00,0.0,True,1629.03
SNDK,2026-09-11,15,close_before,2026-09-11 14:58:00-07:00,2.0,True,1629.01
SNDK,2026-09-11,16,open_after,2026-09-11 16:00:00-07:00,0.0,True,1630.19
SNDK,2026-09-11,16,close_before,2026-09-11 16:00:00-07:00,0.0,True,1630.19
SNDK,2026-09-11,17,open_after,,,False,
SNDK,2026-09-11,17,close_before,2026-09-11 17:00:00-07:00,0.0,True,1631.2
COST,2026-09-08,4,open_after,2026-09-08 04:00:00-07:00,0.0,True,912.93
COST,2026-09-08,4,close_before,2026-09-08 03:48:00-07:00,12.0,False,911.21
COST,2026-09-08,5,open_after,2026-09-08 05:12:00-07:00,12.0,False,913.21
COST,2026-09-08,5,close_before,2026-09-08 04:35:00-07:00,25.0,False,914.34
COST,2026-09-08,6,open_after,2026-09-08 06:00:00-07:00,0.0,True,915.09
COST,2026-09-08,6,close_before,2026-09-08 05:59:00-07:00,1.0,True,914.8
COST,2026-09-08,7,open_after,2026-09-08 07:00:00-07:00,0.0,True,911.93
COST,2026-09-08,7,close_before,2026-09-08 07:00:00-07:00,0.0,True,911.78
COST,2026-09-08,8,open_after,2026-09-08 08:00:00-07:00,0.0,True,910.28
COST,2026-09-08,8,close_before,2026-09-08 08:00:00-07:00,0.0,True,910.41
COST,2026-09-08,9,open_after,2026-09-08 09:00:00-07:00,0.0,True,906.8
COST,2026-09-08,9,close_before,2026-09-08 09:00:00-07:00,0.0,True,906.82
COST,2026-09-08,10,open_after,2026-09-08 10:00:00-07:00,0.0,True,908.25
COST,2026-09-08,10,close_before,2026-09-08 10:00:00-07:00,0.0,True,908.33
COST,2026-09-08,11,open_after,2026-09-08 11:00:00-07:00,0.0,True,909.83
COST,2026-09-08,11,close_before,2026-09-08 11:00:00-07:00,0.0,True,909.94
COST,2026-09-08,12,open_after,2026-09-08 12:00:00-07:00,0.0,True,909.23
COST,2026-09-08,12,close_before,2026-09-08 12:00:00-07:00,0.0,True,909.25
COST,2026-09-08,13,open_after,2026-09-08 13:00:00-07:00,0.0,True,910.13
COST,2026-09-08,13,close_before,2026-09-08 13:00:00-07:00,0.0,True,910.13
COST,2026-09-08,14,open_after,2026-09-08 14:00:00-07:00,0.0,True,910.2
COST,2026-09-08,14,close_before,2026-09-08 14:00:00-07:00,0.0,True,910.08
COST,2026-09-08,15,open_after,2026-09-08 15:01:00-07:00,1.0,True,910.25
COST,2026-09-08,15,close_before,2026-09-08 14:57:00-07:00,3.0,True,910.27
COST,2026-09-08,16,open_after,2026-09-08 16:02:00-07:00,2.0,True,910.18
COST,2026-09-08,16,close_before,2026-09-08 15:52:00-07:00,8.0,False,910.39
COST,2026-09-08,17,open_after,,,False,
COST,2026-09-08,17,close_before,2026-09-08 16:59:00-07:00,1.0,True,909.24
COST,2026-09-09,4,open_after,2026-09-09 04:01:00-07:00,1.0,True,909.89
COST,2026-09-09,4,close_before,2026-09-09 04:00:00-07:00,0.0,True,909.84
COST,2026-09-09,5,open_after,2026-09-09 05:02:00-07:00,2.0,True,910.3
COST,2026-09-09,5,close_before,2026-09-09 04:57:00-07:00,3.0,True,910.27
COST,2026-09-09,6,open_after,2026-09-09 06:06:00-07:00,6.0,False,910.98
COST,2026-09-09,6,close_before,2026-09-09 05:56:00-07:00,4.0,True,910.42
COST,2026-09-09,7,open_after,2026-09-09 07:00:00-07:00,0.0,True,906.43
COST,2026-09-09,7,close_before,2026-09-09 07:00:00-07:00,0.0,True,906.44
COST,2026-09-09,8,open_after,2026-09-09 08:00:00-07:00,0.0,True,904.02
COST,2026-09-09,8,close_before,2026-09-09 08:00:00-07:00,0.0,True,904.04
COST,2026-09-09,9,open_after,2026-09-09 09:00:00-07:00,0.0,True,900.9
COST,2026-09-09,9,close_before,2026-09-09 09:00:00-07:00,0.0,True,900.91
COST,2026-09-09,10,open_after,2026-09-09 10:00:00-07:00,0.0,True,898.99
COST,2026-09-09,10,close_before,2026-09-09 10:00:00-07:00,0.0,True,898.99
COST,2026-09-09,11,open_after,2026-09-09 11:00:00-07:00,0.0,True,899.74
COST,2026-09-09,11,close_before,2026-09-09 11:00:00-07:00,0.0,True,899.7
COST,2026-09-09,12,open_after,2026-09-09 12:00:00-07:00,0.0,True,900.4
COST,2026-09-09,12,close_before,2026-09-09 12:00:00-07:00,0.0,True,900.4
COST,2026-09-09,13,open_after,2026-09-09 13:00:00-07:00,0.0,True,902.6
COST,2026-09-09,13,close_before,2026-09-09 13:00:00-07:00,0.0,True,902.37
COST,2026-09-09,14,open_after,2026-09-09 14:05:00-07:00,5.0,True,902.87
COST,2026-09-09,14,close_before,2026-09-09 13:59:00-07:00,1.0,True,902.78
COST,2026-09-09,15,open_after,2026-09-09 15:09:00-07:00,9.0,False,902.7
COST,2026-09-09,15,close_before,2026-09-09 14:57:00-07:00,3.0,True,902.69
COST,2026-09-09,16,open_after,2026-09-09 16:09:00-07:00,9.0,False,902.68
COST,2026-09-09,16,close_before,2026-09-09 16:00:00-07:00,0.0,True,902.67
COST,2026-09-09,17,open_after,,,False,
COST,2026-09-09,17,close_before,2026-09-09 16:58:00-07:00,2.0,True,902.78
COST,2026-09-10,4,open_after,2026-09-10 04:00:00-07:00,0.0,True,903.38
COST,2026-09-10,4,close_before,2026-09-10 03:55:00-07:00,5.0,True,903.29
COST,2026-09-10,5,open_after,2026-09-10 05:01:00-07:00,1.0,True,904.25
COST,2026-09-10,5,close_before,2026-09-10 04:56:00-07:00,4.0,True,904.3
COST,2026-09-10,6,open_after,2026-09-10 06:02:00-07:00,2.0,True,908.84
COST,2026-09-10,6,close_before,2026-09-10 06:00:00-07:00,0.0,True,908.06
COST,2026-09-10,7,open_after,2026-09-10 07:00:00-07:00,0.0,True,908.5
COST,2026-09-10,7,close_before,2026-09-10 07:00:00-07:00,0.0,True,908.81
COST,2026-09-10,8,open_after,2026-09-10 08:00:00-07:00,0.0,True,901.62
COST,2026-09-10,8,close_before,2026-09-10 08:00:00-07:00,0.0,True,901.65
COST,2026-09-10,9,open_after,2026-09-10 09:00:00-07:00,0.0,True,902.84
COST,2026-09-10,9,close_before,2026-09-10 09:00:00-07:00,0.0,True,902.94
COST,2026-09-10,10,open_after,2026-09-10 10:00:00-07:00,0.0,True,903.69
COST,2026-09-10,10,close_before,2026-09-10 10:00:00-07:00,0.0,True,903.76
COST,2026-09-10,11,open_after,2026-09-10 11:00:00-07:00,0.0,True,900.07
COST,2026-09-10,11,close_before,2026-09-10 11:00:00-07:00,0.0,True,900.17
COST,2026-09-10,12,open_after,2026-09-10 12:00:00-07:00,0.0,True,900.8
COST,2026-09-10,12,close_before,2026-09-10 12:00:00-07:00,0.0,True,900.96
COST,2026-09-10,13,open_after,2026-09-10 13:00:00-07:00,0.0,True,902.32
COST,2026-09-10,13,close_before,2026-09-10 13:00:00-07:00,0.0,True,902.38
COST,2026-09-10,14,open_after,2026-09-10 14:01:00-07:00,1.0,True,902.32
COST,2026-09-10,14,close_before,2026-09-10 13:52:00-07:00,8.0,False,902.22
COST,2026-09-10,15,open_after,2026-09-10 15:07:00-07:00,7.0,False,902.21
COST,2026-09-10,15,close_before,2026-09-10 14:58:00-07:00,2.0,True,902.04
COST,2026-09-10,16,open_after,2026-09-10 16:00:00-07:00,0.0,True,902.36
COST,2026-09-10,16,close_before,2026-09-10 15:44:00-07:00,16.0,False,902.36
COST,2026-09-10,17,open_after,,,False,
COST,2026-09-10,17,close_before,2026-09-10 16:47:00-07:00,13.0,False,902.2
COST,2026-09-11,4,open_after,2026-09-11 04:00:00-07:00,0.0,True,904.67
COST,2026-09-11,4,close_before,2026-09-11 03:57:00-07:00,3.0,True,904.87
COST,2026-09-11,5,open_after,2026-09-11 05:01:00-07:00,1.0,True,905.25
COST,2026-09-11,5,close_before,2026-09-11 04:44:00-07:00,16.0,False,905.21
COST,2026-09-11,6,open_after,2026-09-11 06:00:00-07:00,0.0,True,906.88
COST,2026-09-11,6,close_before,2026-09-11 05:59:00-07:00,1.0,True,906.75
COST,2026-09-11,7,open_after,2026-09-11 07:00:00-07:00,0.0,True,903.65
COST,2026-09-11,7,close_before,2026-09-11 07:00:00-07:00,0.0,True,903.65
COST,2026-09-11,8,open_after,2026-09-11 08:00:00-07:00,0.0,True,902.92
COST,2026-09-11,8,close_before,2026-09-11 08:00:00-07:00,0.0,True,902.89
COST,2026-09-11,9,open_after,2026-09-11 09:00:00-07:00,0.0,True,903.35
COST,2026-09-11,9,close_before,2026-09-11 09:00:00-07:00,0.0,True,903.37
COST,2026-09-11,10,open_after,2026-09-11 10:00:00-07:00,0.0,True,903.87
COST,2026-09-11,10,close_before,2026-09-11 10:00:00-07:00,0.0,True,904.0
COST,2026-09-11,11,open_after,2026-09-11 11:00:00-07:00,0.0,True,904.1
COST,2026-09-11,11,close_before,2026-09-11 11:00:00-07:00,0.0,True,904.02
COST,2026-09-11,12,open_after,2026-09-11 12:01:00-07:00,1.0,True,903.41
COST,2026-09-11,12,close_before,2026-09-11 12:00:00-07:00,0.0,True,903.56
COST,2026-09-11,13,open_after,2026-09-11 13:00:00-07:00,0.0,True,904.46
COST,2026-09-11,13,close_before,2026-09-11 13:00:00-07:00,0.0,True,904.75
COST,2026-09-11,14,open_after,2026-09-11 14:08:00-07:00,8.0,False,904.8
COST,2026-09-11,14,close_before,2026-09-11 13:46:00-07:00,14.0,False,904.65
COST,2026-09-11,15,open_after,2026-09-11 15:14:00-07:00,14.0,False,904.82
COST,2026-09-11,15,close_before,2026-09-11 14:52:00-07:00,8.0,False,904.53
COST,2026-09-11,16,open_after,2026-09-11 16:59:00-07:00,59.0,False,904.99
COST,2026-09-11,16,close_before,2026-09-11 15:38:00-07:00,22.0,False,904.69
COST,2026-09-11,17,open_after,,,False,
COST,2026-09-11,17,close_before,2026-09-11 17:00:00-07:00,0.0,True,904.99
